district_name,state_name,year,season,crop,yield,crop_type,avg_temp,total_precip,avg_humidity,avg_windspeed,district_x,state_x,data_points,district_y,state_y,loamy_alfisols_level,ustalf/ustolls_level,loamy_alfisol_level,vertisols_level,vertic_soils_level,inceptisols_level,verrtisols_level,orthids_level,sandy_alfisol_level,sandy_alfisols_level,vertic_sols_level,udupts/udalfs_level,vrtic_soils_level,verti_sols_level,pssaments_level,vertic_osils_level,pssamnets_level,udolls/udalfs_level,innceptisols_level,crop_code,area_unit,production_unit,yield_unit,id,yield_value,crop_area,crop_production,yield_calculated
kurnool,andhra pradesh,2015.0,rabi,moong(green gram),0.84,Pulses,25.728626373626376,85.19,56.04747252747252,2.2695604395604394,Kurnool,Andhra Pradesh,182.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare,,,2998.0,2518.0,0.8398932621747832
srikakulam,andhra pradesh,2015.0,kharif,moong(green gram),0.59,Pulses,28.73822429906542,1318.85,76.54574766355141,2.348551401869159,Srikakulam,Andhra Pradesh,214.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare,,,304.0,179.0,0.5888157894736842
srikakulam,andhra pradesh,2015.0,rabi,moong(green gram),0.58,Pulses,23.033666666666665,140.98,71.292,1.6975,Srikakulam,Andhra Pradesh,120.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare,,,29610.0,17233.0,0.581999324552516
srikakulam,andhra pradesh,2015.0,rabi,moong(green gram),0.58,Pulses,24.575384615384618,264.41,70.23631868131868,1.727967032967033,Srikakulam,Andhra Pradesh,182.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare,,,29610.0,17233.0,0.581999324552516
west godavari,andhra pradesh,2015.0,kharif,moong(green gram),0.99,Pulses,28.97579439252336,1036.14,78.52079439252337,3.190467289719626,West Godavari,Andhra Pradesh,214.0,West Godavari,Andhra Pradesh,,,,,,,,moderate,moderate,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare,,,1155.0,1145.0,0.9913419913419913
west godavari,andhra pradesh,2015.0,rabi,moong(green gram),0.95,Pulses,25.127666666666663,146.04000000000002,73.18325000000002,2.9421666666666666,West Godavari,Andhra Pradesh,120.0,West Godavari,Andhra Pradesh,,,,,,,,moderate,moderate,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare,,,10539.0,10023.0,0.9510389980074011
west godavari,andhra pradesh,2015.0,rabi,moong(green gram),0.95,Pulses,26.194835164835165,272.71000000000004,72.73857142857142,2.714615384615384,West Godavari,Andhra Pradesh,182.0,West Godavari,Andhra Pradesh,,,,,,,,moderate,moderate,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare,,,10539.0,10023.0,0.9510389980074011
chittoor,andhra pradesh,2015.0,kharif,niger seed,1.14,Oilseeds,26.89415887850468,624.84,67.80102803738318,2.8238317757009344,Chittoor,Andhra Pradesh,214.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,1010,Hectare,Tonnes,Tonnes/Hectare,,,114610.0,131032.0,1.1432859261844517
east godavari,andhra pradesh,2015.0,kharif,niger seed,18.23,Oilseeds,28.750140186915893,1011.88,77.06705607476637,2.217943925233645,East Godavari,Andhra Pradesh,214.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,1010,Hectare,Tonnes,Tonnes/Hectare,,,12603.0,229697.0,18.22558121082282
guntur,andhra pradesh,2015.0,kharif,niger seed,0.74,Oilseeds,29.83252336448598,717.55,69.57556074766354,2.501495327102804,Guntur,Andhra Pradesh,214.0,Guntur,Andhra Pradesh,,,,low,,,,moderate,low,,,,,,,,,,,1010,Hectare,Tonnes,Tonnes/Hectare,,,5358.0,3989.0,0.7444942142590519
krishna,andhra pradesh,2015.0,kharif,niger seed,13.75,Oilseeds,29.314719626168227,873.7299999999999,77.45331775700936,3.980140186915888,Krishna,Andhra Pradesh,214.0,Krishna,Andhra Pradesh,moderate,,,,,,,moderate,,,,,,,,,,,,1010,Hectare,Tonnes,Tonnes/Hectare,,,10366.0,142511.0,13.747925911634189
kurnool,andhra pradesh,2015.0,kharif,niger seed,0.76,Oilseeds,29.15700934579439,491.68,60.956261682243,3.0573831775700926,Kurnool,Andhra Pradesh,214.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,1010,Hectare,Tonnes,Tonnes/Hectare,,,109566.0,83239.0,0.7597156052059946
srikakulam,andhra pradesh,2015.0,kharif,niger seed,2.26,Oilseeds,28.73822429906542,1318.85,76.54574766355141,2.348551401869159,Srikakulam,Andhra Pradesh,214.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,1010,Hectare,Tonnes,Tonnes/Hectare,,,5477.0,12394.0,2.2629176556509036
west godavari,andhra pradesh,2015.0,kharif,niger seed,14.51,Oilseeds,28.97579439252336,1036.14,78.52079439252337,3.190467289719626,West Godavari,Andhra Pradesh,214.0,West Godavari,Andhra Pradesh,,,,,,,,moderate,moderate,,,,,,,,,,,1010,Hectare,Tonnes,Tonnes/Hectare,,,52886.0,767173.0,14.50616420224634
chittoor,andhra pradesh,2015.0,kharif,onion,16.93,Vegetable,26.89415887850468,624.84,67.80102803738318,2.8238317757009344,Chittoor,Andhra Pradesh,214.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,194.0,3285.0,16.932989690721648
chittoor,andhra pradesh,2015.0,rabi,onion,16.92,Vegetable,22.091833333333337,481.92,76.81641666666668,2.25225,Chittoor,Andhra Pradesh,120.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,249.0,4213.0,16.919678714859437
chittoor,andhra pradesh,2015.0,rabi,onion,16.92,Vegetable,23.22593406593407,617.6800000000001,73.71478021978022,2.183791208791209,Chittoor,Andhra Pradesh,182.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,249.0,4213.0,16.919678714859437
east godavari,andhra pradesh,2015.0,kharif,onion,16.71,Vegetable,28.750140186915893,1011.88,77.06705607476637,2.217943925233645,East Godavari,Andhra Pradesh,214.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,549.0,9174.0,16.7103825136612
east godavari,andhra pradesh,2015.0,rabi,onion,14.2,Vegetable,24.40833333333333,123.88,71.423,1.9660833333333327,East Godavari,Andhra Pradesh,120.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,10.0,142.0,14.2
east godavari,andhra pradesh,2015.0,rabi,onion,14.2,Vegetable,25.699615384615385,241.69,70.5471978021978,1.859065934065934,East Godavari,Andhra Pradesh,182.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,10.0,142.0,14.2
guntur,andhra pradesh,2015.0,kharif,onion,16.82,Vegetable,29.83252336448598,717.55,69.57556074766354,2.501495327102804,Guntur,Andhra Pradesh,214.0,Guntur,Andhra Pradesh,,,,low,,,,moderate,low,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,66.0,1110.0,16.818181818181817
guntur,andhra pradesh,2015.0,rabi,onion,14.22,Vegetable,24.919666666666664,106.16,68.27241666666667,1.94025,Guntur,Andhra Pradesh,120.0,Guntur,Andhra Pradesh,,,,low,,,,moderate,low,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,163.0,2318.0,14.220858895705522
guntur,andhra pradesh,2015.0,rabi,onion,14.22,Vegetable,26.2206043956044,171.49,67.39021978021978,1.8942307692307687,Guntur,Andhra Pradesh,182.0,Guntur,Andhra Pradesh,,,,low,,,,moderate,low,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,163.0,2318.0,14.220858895705522
kurnool,andhra pradesh,2015.0,kharif,onion,17.42,Vegetable,29.15700934579439,491.68,60.956261682243,3.0573831775700926,Kurnool,Andhra Pradesh,214.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,26624.0,463923.0,17.42499248798077
kurnool,andhra pradesh,2015.0,rabi,onion,19.68,Vegetable,24.54216666666667,32.059999999999995,56.10933333333334,2.38825,Kurnool,Andhra Pradesh,120.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,3237.0,63711.0,19.682113067655237
kurnool,andhra pradesh,2015.0,rabi,onion,19.68,Vegetable,25.728626373626376,85.19,56.04747252747252,2.2695604395604394,Kurnool,Andhra Pradesh,182.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,3237.0,63711.0,19.682113067655237
srikakulam,andhra pradesh,2015.0,kharif,onion,16.75,Vegetable,28.73822429906542,1318.85,76.54574766355141,2.348551401869159,Srikakulam,Andhra Pradesh,214.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,16.0,268.0,16.75
srikakulam,andhra pradesh,2015.0,rabi,onion,14.22,Vegetable,23.033666666666665,140.98,71.292,1.6975,Srikakulam,Andhra Pradesh,120.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,342.0,4863.0,14.219298245614034
srikakulam,andhra pradesh,2015.0,rabi,onion,14.22,Vegetable,24.575384615384618,264.41,70.23631868131868,1.727967032967033,Srikakulam,Andhra Pradesh,182.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,342.0,4863.0,14.219298245614034
west godavari,andhra pradesh,2015.0,rabi,onion,14.0,Vegetable,25.127666666666663,146.04000000000002,73.18325000000002,2.9421666666666666,West Godavari,Andhra Pradesh,120.0,West Godavari,Andhra Pradesh,,,,,,,,moderate,moderate,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,1.0,14.0,14.0
west godavari,andhra pradesh,2015.0,rabi,onion,14.0,Vegetable,26.194835164835165,272.71000000000004,72.73857142857142,2.714615384615384,West Godavari,Andhra Pradesh,182.0,West Godavari,Andhra Pradesh,,,,,,,,moderate,moderate,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare,,,1.0,14.0,14.0
chittoor,andhra pradesh,2015.0,kharif,potato,14.88,Vegetable,26.89415887850468,624.84,67.80102803738318,2.8238317757009344,Chittoor,Andhra Pradesh,214.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare,,,511.0,7606.0,14.88454011741683
chittoor,andhra pradesh,2015.0,rabi,potato,14.88,Vegetable,22.091833333333337,481.92,76.81641666666668,2.25225,Chittoor,Andhra Pradesh,120.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare,,,1025.0,15257.0,14.884878048780488
chittoor,andhra pradesh,2015.0,rabi,potato,14.88,Vegetable,23.22593406593407,617.6800000000001,73.71478021978022,2.183791208791209,Chittoor,Andhra Pradesh,182.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare,,,1025.0,15257.0,14.884878048780488
kurnool,andhra pradesh,2015.0,rabi,potato,11.63,Vegetable,24.54216666666667,32.059999999999995,56.10933333333334,2.38825,Kurnool,Andhra Pradesh,120.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare,,,43.0,500.0,11.627906976744185
kurnool,andhra pradesh,2015.0,rabi,potato,11.63,Vegetable,25.728626373626376,85.19,56.04747252747252,2.2695604395604394,Kurnool,Andhra Pradesh,182.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare,,,43.0,500.0,11.627906976744185
chittoor,andhra pradesh,2015.0,kharif,ragi,1.07,Cereals,26.89415887850468,624.84,67.80102803738318,2.8238317757009344,Chittoor,Andhra Pradesh,214.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,105,Hectare,Tonnes,Tonnes/Hectare,,,5197.0,5582.0,1.0740812006927074
chittoor,andhra pradesh,2015.0,rabi,ragi,1.65,Cereals,22.091833333333337,481.92,76.81641666666668,2.25225,Chittoor,Andhra Pradesh,120.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,105,Hectare,Tonnes,Tonnes/Hectare,,,803.0,1324.0,1.6488169364881693
chittoor,andhra pradesh,2015.0,rabi,ragi,1.65,Cereals,23.22593406593407,617.6800000000001,73.71478021978022,2.183791208791209,Chittoor,Andhra Pradesh,182.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,105,Hectare,Tonnes,Tonnes/Hectare,,,803.0,1324.0,1.6488169364881693
east godavari,andhra pradesh,2015.0,kharif,ragi,0.85,Cereals,28.750140186915893,1011.88,77.06705607476637,2.217943925233645,East Godavari,Andhra Pradesh,214.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,105,Hectare,Tonnes,Tonnes/Hectare,,,225.0,191.0,0.8488888888888889
guntur,andhra pradesh,2015.0,rabi,ragi,0.46,Cereals,24.919666666666664,106.16,68.27241666666667,1.94025,Guntur,Andhra Pradesh,120.0,Guntur,Andhra Pradesh,,,,low,,,,moderate,low,,,,,,,,,,,105,Hectare,Tonnes,Tonnes/Hectare,,,198.0,92.0,0.46464646464646464
guntur,andhra pradesh,2015.0,rabi,ragi,0.46,Cereals,26.2206043956044,171.49,67.39021978021978,1.8942307692307687,Guntur,Andhra Pradesh,182.0,Guntur,Andhra Pradesh,,,,low,,,,moderate,low,,,,,,,,,,,105,Hectare,Tonnes,Tonnes/Hectare,,,198.0,92.0,0.46464646464646464
srikakulam,andhra pradesh,2015.0,kharif,ragi,1.28,Cereals,28.73822429906542,1318.85,76.54574766355141,2.348551401869159,Srikakulam,Andhra Pradesh,214.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,105,Hectare,Tonnes,Tonnes/Hectare,,,291.0,373.0,1.2817869415807561
srikakulam,andhra pradesh,2015.0,rabi,ragi,1.63,Cereals,23.033666666666665,140.98,71.292,1.6975,Srikakulam,Andhra Pradesh,120.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,105,Hectare,Tonnes,Tonnes/Hectare,,,748.0,1216.0,1.625668449197861
srikakulam,andhra pradesh,2015.0,rabi,ragi,1.63,Cereals,24.575384615384618,264.41,70.23631868131868,1.727967032967033,Srikakulam,Andhra Pradesh,182.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,105,Hectare,Tonnes,Tonnes/Hectare,,,748.0,1216.0,1.625668449197861
guntur,andhra pradesh,2015.0,rabi,rapeseed &mustard,0.03,Oilseeds,24.919666666666664,106.16,68.27241666666667,1.94025,Guntur,Andhra Pradesh,120.0,Guntur,Andhra Pradesh,,,,low,,,,moderate,low,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare,,,33.0,1.0,0.030303030303030304
guntur,andhra pradesh,2015.0,rabi,rapeseed &mustard,0.03,Oilseeds,26.2206043956044,171.49,67.39021978021978,1.8942307692307687,Guntur,Andhra Pradesh,182.0,Guntur,Andhra Pradesh,,,,low,,,,moderate,low,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare,,,33.0,1.0,0.030303030303030304
krishna,andhra pradesh,2015.0,rabi,rapeseed &mustard,0.32,Oilseeds,25.805083333333336,135.20000000000002,73.24575,3.793,Krishna,Andhra Pradesh,120.0,Krishna,Andhra Pradesh,moderate,,,,,,,moderate,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare,,,533.0,172.0,0.3227016885553471
krishna,andhra pradesh,2015.0,rabi,rapeseed &mustard,0.32,Oilseeds,26.690494505494502,230.92,73.1086813186813,3.549010989010989,Krishna,Andhra Pradesh,182.0,Krishna,Andhra Pradesh,moderate,,,,,,,moderate,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare,,,533.0,172.0,0.3227016885553471
kurnool,andhra pradesh,2015.0,kharif,rapeseed &mustard,0.7,Oilseeds,29.15700934579439,491.68,60.956261682243,3.0573831775700926,Kurnool,Andhra Pradesh,214.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare,,,10.0,7.0,0.7
kurnool,andhra pradesh,2015.0,rabi,rapeseed &mustard,0.7,Oilseeds,24.54216666666667,32.059999999999995,56.10933333333334,2.38825,Kurnool,Andhra Pradesh,120.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare,,,773.0,544.0,0.703751617076326
kurnool,andhra pradesh,2015.0,rabi,rapeseed &mustard,0.7,Oilseeds,25.728626373626376,85.19,56.04747252747252,2.2695604395604394,Kurnool,Andhra Pradesh,182.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare,,,773.0,544.0,0.703751617076326
chittoor,andhra pradesh,2015.0,kharif,rice,3.44,Cereals,26.89415887850468,624.84,67.80102803738318,2.8238317757009344,Chittoor,Andhra Pradesh,214.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,9476.0,32587.0,3.438898269311946
chittoor,andhra pradesh,2015.0,rabi,rice,3.84,Cereals,22.091833333333337,481.92,76.81641666666668,2.25225,Chittoor,Andhra Pradesh,120.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,78677.0,301962.0,3.83799585647648
chittoor,andhra pradesh,2015.0,rabi,rice,3.84,Cereals,23.22593406593407,617.6800000000001,73.71478021978022,2.183791208791209,Chittoor,Andhra Pradesh,182.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,78677.0,301962.0,3.83799585647648
east godavari,andhra pradesh,2015.0,kharif,rice,3.06,Cereals,28.750140186915893,1011.88,77.06705607476637,2.217943925233645,East Godavari,Andhra Pradesh,214.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,227836.0,696471.0,3.0568961884864554
east godavari,andhra pradesh,2015.0,rabi,rice,4.87,Cereals,24.40833333333333,123.88,71.423,1.9660833333333327,East Godavari,Andhra Pradesh,120.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,153904.0,749102.0,4.867332882836053
east godavari,andhra pradesh,2015.0,rabi,rice,4.87,Cereals,25.699615384615385,241.69,70.5471978021978,1.859065934065934,East Godavari,Andhra Pradesh,182.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,153904.0,749102.0,4.867332882836053
guntur,andhra pradesh,2015.0,kharif,rice,2.9,Cereals,29.83252336448598,717.55,69.57556074766354,2.501495327102804,Guntur,Andhra Pradesh,214.0,Guntur,Andhra Pradesh,,,,low,,,,moderate,low,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,160608.0,465820.0,2.900353656106794
guntur,andhra pradesh,2015.0,rabi,rice,3.47,Cereals,24.919666666666664,106.16,68.27241666666667,1.94025,Guntur,Andhra Pradesh,120.0,Guntur,Andhra Pradesh,,,,low,,,,moderate,low,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,2610.0,9051.0,3.467816091954023
guntur,andhra pradesh,2015.0,rabi,rice,3.47,Cereals,26.2206043956044,171.49,67.39021978021978,1.8942307692307687,Guntur,Andhra Pradesh,182.0,Guntur,Andhra Pradesh,,,,low,,,,moderate,low,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,2610.0,9051.0,3.467816091954023
krishna,andhra pradesh,2015.0,kharif,rice,3.35,Cereals,29.314719626168227,873.7299999999999,77.45331775700936,3.980140186915888,Krishna,Andhra Pradesh,214.0,Krishna,Andhra Pradesh,moderate,,,,,,,moderate,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,210818.0,707083.0,3.353997286759195
krishna,andhra pradesh,2015.0,rabi,rice,5.63,Cereals,25.805083333333336,135.20000000000002,73.24575,3.793,Krishna,Andhra Pradesh,120.0,Krishna,Andhra Pradesh,moderate,,,,,,,moderate,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,9861.0,55555.0,5.633809958422066
krishna,andhra pradesh,2015.0,rabi,rice,5.63,Cereals,26.690494505494502,230.92,73.1086813186813,3.549010989010989,Krishna,Andhra Pradesh,182.0,Krishna,Andhra Pradesh,moderate,,,,,,,moderate,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,9861.0,55555.0,5.633809958422066
kurnool,andhra pradesh,2015.0,kharif,rice,3.15,Cereals,29.15700934579439,491.68,60.956261682243,3.0573831775700926,Kurnool,Andhra Pradesh,214.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,46316.0,145993.0,3.152107263148804
kurnool,andhra pradesh,2015.0,rabi,rice,2.76,Cereals,24.54216666666667,32.059999999999995,56.10933333333334,2.38825,Kurnool,Andhra Pradesh,120.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,9276.0,25589.0,2.7586244070720136
kurnool,andhra pradesh,2015.0,rabi,rice,2.76,Cereals,25.728626373626376,85.19,56.04747252747252,2.2695604395604394,Kurnool,Andhra Pradesh,182.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,9276.0,25589.0,2.7586244070720136
srikakulam,andhra pradesh,2015.0,kharif,rice,2.31,Cereals,28.73822429906542,1318.85,76.54574766355141,2.348551401869159,Srikakulam,Andhra Pradesh,214.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,204003.0,470320.0,2.305456292309427
srikakulam,andhra pradesh,2015.0,rabi,rice,2.71,Cereals,23.033666666666665,140.98,71.292,1.6975,Srikakulam,Andhra Pradesh,120.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,2791.0,7565.0,2.7104980293801506
srikakulam,andhra pradesh,2015.0,rabi,rice,2.71,Cereals,24.575384615384618,264.41,70.23631868131868,1.727967032967033,Srikakulam,Andhra Pradesh,182.0,Srikakulam,Andhra Pradesh,,,,,,,,high_extreme,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,2791.0,7565.0,2.7104980293801506
west godavari,andhra pradesh,2015.0,kharif,rice,3.18,Cereals,28.97579439252336,1036.14,78.52079439252337,3.190467289719626,West Godavari,Andhra Pradesh,214.0,West Godavari,Andhra Pradesh,,,,,,,,moderate,moderate,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,229204.0,727885.0,3.1757081028254306
west godavari,andhra pradesh,2015.0,rabi,rice,4.76,Cereals,25.127666666666663,146.04000000000002,73.18325000000002,2.9421666666666666,West Godavari,Andhra Pradesh,120.0,West Godavari,Andhra Pradesh,,,,,,,,moderate,moderate,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,174598.0,830621.0,4.7573339900800695
west godavari,andhra pradesh,2015.0,rabi,rice,4.76,Cereals,26.194835164835165,272.71000000000004,72.73857142857142,2.714615384615384,West Godavari,Andhra Pradesh,182.0,West Godavari,Andhra Pradesh,,,,,,,,moderate,moderate,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,174598.0,830621.0,4.7573339900800695
kurnool,andhra pradesh,2015.0,rabi,safflower,0.58,Oilseeds,24.54216666666667,32.059999999999995,56.10933333333334,2.38825,Kurnool,Andhra Pradesh,120.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,1008,Hectare,Tonnes,Tonnes/Hectare,,,114.0,66.0,0.5789473684210527
kurnool,andhra pradesh,2015.0,rabi,safflower,0.58,Oilseeds,25.728626373626376,85.19,56.04747252747252,2.2695604395604394,Kurnool,Andhra Pradesh,182.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,1008,Hectare,Tonnes,Tonnes/Hectare,,,114.0,66.0,0.5789473684210527
chittoor,andhra pradesh,2015.0,kharif,sesamum,0.63,Oilseeds,26.89415887850468,624.84,67.80102803738318,2.8238317757009344,Chittoor,Andhra Pradesh,214.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare,,,27.0,17.0,0.6296296296296297
chittoor,andhra pradesh,2015.0,rabi,sesamum,0.48,Oilseeds,22.091833333333337,481.92,76.81641666666668,2.25225,Chittoor,Andhra Pradesh,120.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare,,,331.0,158.0,0.4773413897280967
chittoor,andhra pradesh,2015.0,rabi,sesamum,0.48,Oilseeds,23.22593406593407,617.6800000000001,73.71478021978022,2.183791208791209,Chittoor,Andhra Pradesh,182.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare,,,331.0,158.0,0.4773413897280967
east godavari,andhra pradesh,2015.0,kharif,sesamum,0.21,Oilseeds,28.750140186915893,1011.88,77.06705607476637,2.217943925233645,East Godavari,Andhra Pradesh,214.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare,,,254.0,54.0,0.2125984251968504
east godavari,andhra pradesh,2015.0,rabi,sesamum,0.3,Oilseeds,24.40833333333333,123.88,71.423,1.9660833333333327,East Godavari,Andhra Pradesh,120.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare,,,2374.0,717.0,0.3020219039595619
east godavari,andhra pradesh,2015.0,rabi,sesamum,0.3,Oilseeds,25.699615384615385,241.69,70.5471978021978,1.859065934065934,East Godavari,Andhra Pradesh,182.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare,,,2374.0,717.0,0.3020219039595619
