district,state,year,season,avg_temp,total_precip,avg_humidity,avg_windspeed,data_points
Bastar,Chhattisgarh,2019,kharif,27.27817757009345,2042.56,72.68757009345794,2.288785046728972,214
Bastar,Chhattisgarh,2019,rabi,21.80846153846154,181.92999999999998,67.34802197802198,1.4383516483516485,182
Belgaum,Karnataka,2020,winter,22.198416666666667,3.17,68.46066666666665,1.9843333333333333,120
Belgaum,Karnataka,2020,summer,27.82196261682243,313.29,58.6636448598131,2.4824299065420563,107
Belgaum,Karnataka,2020,kharif,25.056775700934576,2326.32,80.89911214953271,2.8697663551401873,214
Belgaum,Karnataka,2020,rabi,23.13289617486339,271.28000000000003,68.91524590163935,1.9560109289617487,183
Bellary,Karnataka,2020,winter,23.795666666666662,34.93,66.01091666666667,2.512916666666667,120
Bellary,Karnataka,2020,summer,30.791028037383175,147.02,44.81130841121496,2.9650467289719624,107
Bellary,Karnataka,2020,kharif,27.279719626168227,851.6099999999999,69.35584112149533,3.4552336448598133,214
Bellary,Karnataka,2020,rabi,25.01879781420765,184.95000000000002,63.63420765027323,2.400382513661202,183
Belgaum,Karnataka,2015,winter,23.226,23.14,53.977833333333336,1.8778333333333337,120
Belgaum,Karnataka,2015,summer,27.01570093457944,229.13000000000002,60.84140186915888,2.2758878504672895,107
Belgaum,Karnataka,2015,kharif,25.05481308411215,1023.02,77.9344859813084,2.9299999999999997,214
Belgaum,Karnataka,2015,rabi,23.94,111.09,57.91115384615386,1.7862087912087914,182
Belgaum,Karnataka,2017,winter,22.375249999999998,7.58,54.261916666666664,1.9949999999999999,120
Belgaum,Karnataka,2017,summer,27.54392523364486,197.93000000000004,57.18018691588786,2.5728971962616822,107
Belgaum,Karnataka,2017,kharif,25.08289719626168,1356.82,78.82593457943925,2.9659345794392524,214
Belgaum,Karnataka,2017,rabi,23.2260989010989,131.08,58.44978021978022,1.890934065934066,182
Belgaum,Karnataka,2019,winter,22.576416666666667,17.09,60.87866666666667,1.9500833333333332,120
Belgaum,Karnataka,2019,summer,28.307196261682243,89.20000000000002,52.1581308411215,2.5474766355140184,107
Belgaum,Karnataka,2019,kharif,25.332102803738316,2587.38,78.4622429906542,3.224813084112149,214
Belgaum,Karnataka,2019,rabi,23.407967032967033,365.07,62.87780219780219,1.9354395604395604,182
Beed,Maharashtra,2016,winter,21.927000000000003,0.47000000000000003,40.275999999999996,1.724,120
Beed,Maharashtra,2016,summer,31.88429906542056,50.15,32.45205607476636,2.8199065420560756,107
Beed,Maharashtra,2016,kharif,27.835981308411213,705.87,61.54084112149532,3.3028971962616818,214
Beed,Maharashtra,2016,rabi,23.34,73.89,43.910710382513656,1.7426229508196722,183
Bellary,Karnataka,2015,winter,23.880333333333333,41.69,56.22141666666666,2.6145833333333335,120
Bellary,Karnataka,2015,summer,29.34981308411215,157.79,49.944485981308404,2.925046728971963,107
Bellary,Karnataka,2015,kharif,27.658971962616825,449.72999999999996,64.43266355140187,3.7740654205607473,214
Bellary,Karnataka,2015,rabi,24.984340659340656,114.75999999999999,55.620109890109894,2.5006043956043955,182
Beed,Maharashtra,2015,winter,23.27225,34.72,39.37008333333333,1.9548333333333332,120
Beed,Maharashtra,2015,summer,29.807102803738317,199.59,41.53757009345795,2.6274766355140184,107
Beed,Maharashtra,2015,kharif,28.22,581.41,59.481588785046725,3.1393925233644855,214
Beed,Maharashtra,2015,rabi,24.3215934065934,113.97000000000001,44.248131868131864,1.9115384615384612,182
Belgaum,Karnataka,2016,winter,22.81133333333333,16.820000000000004,50.26241666666667,1.9238333333333333,120
Belgaum,Karnataka,2016,summer,28.244392523364485,216.66,56.184672897196265,2.6376635514018694,107
Belgaum,Karnataka,2016,kharif,24.64373831775701,1757.5,79.00443925233645,3.1763551401869163,214
Belgaum,Karnataka,2016,rabi,23.579945355191256,78.10000000000001,54.55950819672132,1.9223497267759562,183
Betul,Madhya Pradesh,2020,winter,18.595916666666668,37.56999999999999,58.894833333333324,1.727,120
Betul,Madhya Pradesh,2020,summer,29.368224299065417,163.60000000000005,35.78214953271028,2.4318691588785044,107
Betul,Madhya Pradesh,2020,kharif,27.343271028037382,1266.0700000000002,66.07210280373832,2.3301869158878508,214
Betul,Madhya Pradesh,2020,rabi,20.48622950819672,101.06,58.52994535519125,1.7368852459016395,183
Bellary,Karnataka,2017,winter,23.535,3.24,54.30624999999999,2.2349166666666664,120
Bellary,Karnataka,2017,summer,30.875794392523364,119.20999999999998,41.078785046728974,2.900093457943925,107
Bellary,Karnataka,2017,kharif,27.965420560747667,563.45,63.84285046728972,3.493364485981308,214
Bellary,Karnataka,2017,rabi,24.562142857142856,189.34999999999997,55.732802197802194,2.113131868131868,182
Basti,Uttar Pradesh,2015,winter,18.765916666666666,52.9,44.84466666666667,1.6205833333333333,120
Basti,Uttar Pradesh,2015,summer,30.475140186915883,146.31,36.535327102803734,2.202616822429906,107
Basti,Uttar Pradesh,2015,kharif,31.067429906542056,676.87,52.67467289719627,2.0478971962616823,214
Basti,Uttar Pradesh,2015,rabi,21.078901098901103,135.63,45.88714285714286,1.6852747252747253,182
Belgaum,Karnataka,2018,winter,22.968416666666666,20.39,48.84791666666667,1.75575,120
Belgaum,Karnataka,2018,summer,27.53663551401869,371.12,57.70971962616823,2.2344859813084113,107
Belgaum,Karnataka,2018,kharif,24.704766355140187,1455.81,78.31359813084113,3.0764485981308405,214
Belgaum,Karnataka,2018,rabi,23.78653846153846,79.96,52.3867032967033,1.7217032967032966,182
Beed,Maharashtra,2018,winter,23.06,4.61,33.10166666666667,1.711166666666667,120
Beed,Maharashtra,2018,summer,31.506261682242997,58.33,29.54485981308411,2.508785046728972,107
Beed,Maharashtra,2018,kharif,28.57869158878505,382.22,54.005747663551396,3.4178971962616824,214
Beed,Maharashtra,2018,rabi,24.749670329670334,13.889999999999999,33.73483516483516,1.786098901098901,182
Beed,Maharashtra,2019,winter,21.917083333333334,11.879999999999999,52.076083333333344,1.9041666666666666,120
Beed,Maharashtra,2019,summer,31.70607476635514,15.61,25.508504672897196,2.88018691588785,107
Beed,Maharashtra,2019,kharif,28.590981308411212,589.13,58.49252336448597,3.482196261682243,214
Beed,Maharashtra,2019,rabi,23.38043956043956,215.27,51.849120879120875,1.9475274725274725,182
Bellary,Karnataka,2018,winter,24.595250000000004,4.91,46.62250000000001,2.2594166666666666,120
Bellary,Karnataka,2018,summer,30.23093457943925,133.5,44.592990654205614,2.864299065420561,107
Bellary,Karnataka,2018,kharif,28.130560747663555,287.58000000000004,59.692289719626174,3.969672897196262,214
Bellary,Karnataka,2018,rabi,25.66769230769231,45.5,46.39065934065933,2.2476923076923074,182
Bellary,Karnataka,2019,winter,23.944833333333335,38.56999999999999,60.476833333333325,2.3909166666666666,120
Bellary,Karnataka,2019,summer,31.814579439252334,108.96,38.25271028037383,2.796822429906542,107
Bellary,Karnataka,2019,kharif,28.177196261682244,626.98,63.828644859813075,3.884065420560748,214
Bellary,Karnataka,2019,rabi,25.1943956043956,201.17999999999998,59.2748901098901,2.258296703296703,182
Bhandara,Maharashtra,2016,winter,21.621166666666667,7.659999999999999,48.14116666666666,1.4285833333333333,120
Bhandara,Maharashtra,2016,summer,34.03355140186916,70.55000000000001,30.698130841121497,2.3828971962616823,107
Bhandara,Maharashtra,2016,kharif,29.570373831775697,1226.0,64.35093457943925,2.380420560747664,214
Bhandara,Maharashtra,2016,rabi,23.39666666666667,115.53999999999999,50.5293442622951,1.470382513661202,183
Betul,Madhya Pradesh,2015,winter,20.47416666666667,46.91,44.52133333333333,1.8095,120
Betul,Madhya Pradesh,2015,summer,29.506542056074764,204.51000000000002,37.178878504672895,2.674205607476636,107
Betul,Madhya Pradesh,2015,kharif,27.256028037383178,1220.46,64.27523364485981,2.810093457943925,214
Betul,Madhya Pradesh,2015,rabi,21.852307692307694,104.91,48.34065934065934,1.7324175824175825,182
Betul,Madhya Pradesh,2017,winter,20.442583333333335,6.39,40.38375,1.6074999999999997,120
Betul,Madhya Pradesh,2017,summer,30.932616822429907,51.28999999999999,25.302056074766355,2.6449532710280375,107
Betul,Madhya Pradesh,2017,kharif,27.77939252336449,916.72,61.665794392523374,2.6197196261682243,214
Betul,Madhya Pradesh,2017,rabi,22.07576923076923,58.629999999999995,42.41313186813187,1.6352747252747253,182
Betul,Madhya Pradesh,2016,winter,20.41191666666667,7.290000000000001,37.01858333333333,1.6538333333333335,120
Betul,Madhya Pradesh,2016,summer,31.728785046728973,35.11,27.92336448598131,2.7745794392523364,107
Betul,Madhya Pradesh,2016,kharif,27.54836448598131,1284.92,63.89051401869159,2.823551401869159,214
Betul,Madhya Pradesh,2016,rabi,21.994918032786885,59.510000000000005,41.60284153005465,1.6846994535519129,183
Betul,Madhya Pradesh,2018,winter,20.730916666666666,13.41,33.891083333333334,1.59525,120
Betul,Madhya Pradesh,2018,summer,31.224579439252334,74.95,25.81672897196261,2.605607476635514,107
Betul,Madhya Pradesh,2018,kharif,27.56710280373832,765.1600000000001,60.36070093457944,2.8743925233644854,214
Betul,Madhya Pradesh,2018,rabi,22.49978021978022,14.129999999999999,36.432802197802204,1.6217582417582417,182
Bellary,Karnataka,2016,winter,24.710249999999995,19.57,47.765666666666675,2.3243333333333336,120
Bellary,Karnataka,2016,summer,31.356074766355142,133.39,42.20364485981308,2.852803738317757,107
Bellary,Karnataka,2016,kharif,27.871121495327106,413.1,62.20238317757009,3.7773364485981302,214
Bellary,Karnataka,2016,rabi,25.827486338797815,38.2,47.36196721311475,2.3309289617486337,183
Bharatpur,Rajasthan,2015,winter,17.66916666666667,45.480000000000004,40.90174999999999,1.3636666666666666,120
Bharatpur,Rajasthan,2015,summer,29.877383177570096,146.33,34.42869158878504,2.068411214953271,107
Bharatpur,Rajasthan,2015,kharif,31.435654205607477,486.95,44.931121495327105,2.1082242990654203,214
Bharatpur,Rajasthan,2015,rabi,20.1328021978022,148.38,41.65774725274725,1.421923076923077,182
Bhandara,Maharashtra,2018,winter,21.716416666666667,51.699999999999996,45.48033333333333,1.432416666666667,120
Bhandara,Maharashtra,2018,summer,32.91775700934579,137.94,31.545887850467288,2.3088785046728972,107
Bhandara,Maharashtra,2018,kharif,29.003084112149534,1088.2199999999998,64.4663551401869,2.4801401869158877,214
Bhandara,Maharashtra,2018,rabi,23.6889010989011,55.769999999999996,45.50807692307692,1.4273626373626371,182
Bhandara,Maharashtra,2020,winter,19.620833333333334,74.76,66.58208333333333,1.6729999999999998,120
Bhandara,Maharashtra,2020,summer,31.032990654205605,279.32,42.86383177570094,1.8395327102803736,107
Bhandara,Maharashtra,2020,kharif,28.88570093457944,1324.0,68.14883177570093,1.9145327102803738,214
Bhandara,Maharashtra,2020,rabi,21.65256830601093,197.47,67.02136612021857,1.6620765027322402,183
Bhandara,Maharashtra,2015,winter,22.012833333333333,29.56,51.19566666666667,1.6216666666666666,120
Bhandara,Maharashtra,2015,summer,31.713831775700942,215.69,38.61018691588785,2.244299065420561,107
Bhandara,Maharashtra,2015,kharif,29.043457943925233,1320.0400000000002,66.11570093457945,2.2207009345794395,214
Bhandara,Maharashtra,2015,rabi,23.501208791208793,86.59,53.52082417582418,1.5482417582417585,182
Betul,Madhya Pradesh,2019,winter,18.948,27.48,53.28283333333333,1.7533333333333334,120
Betul,Madhya Pradesh,2019,summer,31.24364485981308,27.930000000000003,23.547102803738316,2.6220560747663546,107
Betul,Madhya Pradesh,2019,kharif,28.013411214953276,1483.1899999999998,62.186308411214945,2.8739719626168223,214
Betul,Madhya Pradesh,2019,rabi,20.726593406593405,118.28,53.8289010989011,1.7649450549450552,182
Bhandara,Maharashtra,2019,winter,20.188916666666668,46.37,59.471250000000005,1.6053333333333333,120
Bhandara,Maharashtra,2019,summer,33.96317757009346,43.98,24.986635514018694,2.2359813084112146,107
Bhandara,Maharashtra,2019,kharif,30.0207476635514,1436.9899999999998,62.380934579439256,2.424859813084112,214
Bhandara,Maharashtra,2019,rabi,22.30598901098901,125.1,58.987362637362644,1.6342857142857143,182
Bhagalpur,Bihar,2018,winter,18.6675,11.67,50.121583333333334,1.4694999999999998,120
Bhagalpur,Bihar,2018,summer,29.953457943925233,301.45,47.16626168224299,2.1723364485981307,107
Bhagalpur,Bihar,2018,kharif,29.671355140186915,985.8399999999999,69.49364485981309,2.1222897196261687,214
Bhagalpur,Bihar,2018,rabi,21.28423076923077,64.63,49.64873626373626,1.4972527472527473,182
Bhagalpur,Bihar,2020,winter,16.956583333333334,31.23,70.68783333333333,1.4124166666666667,120
Bhagalpur,Bihar,2020,summer,28.38280373831776,434.15,54.82775700934581,2.0521495327102803,107
Bhagalpur,Bihar,2020,kharif,28.98443925233645,1727.7299999999998,75.41878504672897,1.8600467289719627,214
Bhagalpur,Bihar,2020,rabi,19.831311475409837,181.70999999999998,69.98579234972678,1.4316939890710383,183
Bhagalpur,Bihar,2015,winter,20.088916666666666,23.58,49.09316666666666,1.5631666666666668,120
Bhagalpur,Bihar,2015,summer,30.786261682242987,226.89,43.173644859813095,2.2202803738317756,107
Bhagalpur,Bihar,2015,kharif,30.09261682242991,987.44,66.3708878504673,1.9304672897196262,214
Bhagalpur,Bihar,2015,rabi,22.25697802197802,69.99,50.24681318681318,1.685,182
Bharatpur,Rajasthan,2016,winter,18.719916666666666,3.07,30.469749999999998,1.3519166666666667,120
Bharatpur,Rajasthan,2016,summer,32.840467289719626,52.620000000000005,22.517102803738318,2.1590654205607476,107
Bharatpur,Rajasthan,2016,kharif,31.347056074766357,780.9899999999999,51.150560747663555,1.9700934579439253,214
Bharatpur,Rajasthan,2016,rabi,21.45693989071038,18.240000000000002,32.14262295081967,1.4305464480874315,183
Bharuch,Gujarat,2016,winter,23.810833333333335,0.0,35.633583333333334,1.8344999999999998,120
Bharuch,Gujarat,2016,summer,32.052242990654214,3.0200000000000005,45.330841121495325,3.2053271028037384,107
Bharuch,Gujarat,2016,kharif,29.244065420560744,1035.64,69.74467289719627,3.1950934579439254,214
Bharuch,Gujarat,2016,rabi,25.247704918032788,87.57000000000001,41.50344262295083,1.7515846994535518,183
Bhandara,Maharashtra,2017,winter,21.4635,2.9099999999999997,50.716833333333334,1.5115,120
Bhandara,Maharashtra,2017,summer,33.361121495327104,78.9,26.170747663551403,2.3504672897196266,107
Bhandara,Maharashtra,2017,kharif,29.906308411214958,1112.88,61.9323831775701,2.1874766355140185,214
Bhandara,Maharashtra,2017,rabi,23.4482967032967,52.87,50.35197802197802,1.4821428571428572,182
Bharuch,Gujarat,2015,winter,24.487250000000003,3.88,37.10041666666666,1.9157499999999998,120
Bharuch,Gujarat,2015,summer,31.20644859813084,152.28,49.24841121495328,3.1653271028037384,107
Bharuch,Gujarat,2015,kharif,29.504532710280372,1149.6799999999998,69.29714953271028,3.2565420560747667,214
Bharuch,Gujarat,2015,rabi,25.827692307692313,22.759999999999998,41.70456043956044,1.8734615384615385,182
Bhagalpur,Bihar,2019,winter,18.303166666666666,41.28,63.52641666666667,1.57075,120
Bhagalpur,Bihar,2019,summer,30.92,214.14000000000001,40.18542056074767,2.3242056074766357,107
Bhagalpur,Bihar,2019,kharif,30.196822429906547,1299.13,68.57415887850466,2.189672897196262,214
Bhagalpur,Bihar,2019,rabi,20.64532967032967,79.28999999999999,61.74241758241757,1.648186813186813,182
Bharatpur,Rajasthan,2020,winter,16.929666666666666,54.870000000000005,45.18791666666666,1.4578333333333333,120
Bharatpur,Rajasthan,2020,summer,29.87532710280374,84.47,35.49158878504673,2.0302803738317756,107
Bharatpur,Rajasthan,2020,kharif,31.696775700934584,426.82,46.4383644859813,2.082523364485981,214
Bharatpur,Rajasthan,2020,rabi,19.583551912568307,87.24000000000001,43.871803278688525,1.5015300546448085,183
Bhagalpur,Bihar,2017,winter,18.965083333333332,5.27,60.60133333333333,1.4711666666666667,120
Bhagalpur,Bihar,2017,summer,30.66635514018692,281.16,44.89448598130841,2.067943925233645,107
Bhagalpur,Bihar,2017,kharif,30.03878504672897,1330.6999999999998,71.04289719626166,2.092710280373832,214
Bhagalpur,Bihar,2017,rabi,21.301153846153845,177.08999999999997,60.646483516483514,1.5489010989010987,182
Bhatinda,Punjab,2018,winter,16.56175,21.48,34.59458333333334,1.4571666666666667,120
Bhatinda,Punjab,2018,summer,31.02953271028037,44.03,24.39990654205607,1.9982242990654202,107
Bhatinda,Punjab,2018,kharif,31.633037383177566,443.45,43.12401869158879,1.857710280373832,214
Bhatinda,Punjab,2018,rabi,19.42269230769231,27.310000000000002,34.768681318681324,1.4282967032967033,182
Bharuch,Gujarat,2018,winter,25.00041666666667,0.18,29.425166666666666,1.7859166666666666,120
Bharuch,Gujarat,2018,summer,31.967663551401873,9.729999999999997,45.08981308411216,3.152803738317757,107
Bharuch,Gujarat,2018,kharif,29.544766355140187,1055.07,66.67074766355141,3.266542056074767,214
Bharuch,Gujarat,2018,rabi,26.495659340659344,1.05,33.229065934065936,1.772967032967033,182
Bhavnagar,Gujarat,2015,winter,23.308249999999997,4.28,34.137166666666666,2.02525,120
Bhavnagar,Gujarat,2015,summer,32.215981308411216,96.55,37.99448598130841,3.0968224299065423,107
Bhavnagar,Gujarat,2015,kharif,30.802570093457945,705.66,59.42387850467289,3.23588785046729,214
Bhavnagar,Gujarat,2015,rabi,25.055604395604394,17.220000000000002,37.94554945054945,1.9819230769230771,182
Bharatpur,Rajasthan,2018,winter,17.955,4.6899999999999995,36.31233333333333,1.3718333333333335,120
Bharatpur,Rajasthan,2018,summer,32.29093457943926,70.82,23.074485981308413,2.0567289719626167,107
Bharatpur,Rajasthan,2018,kharif,30.773317757009345,853.89,54.07546728971963,2.1256542056074768,214
Bharatpur,Rajasthan,2018,rabi,20.610054945054944,13.89,37.80159340659341,1.4436263736263737,182
Bharuch,Gujarat,2017,winter,23.925500000000003,18.29,37.60800000000001,1.8902499999999998,120
Bharuch,Gujarat,2017,summer,31.3407476635514,101.66000000000001,45.00616822429905,3.0757943925233646,107
Bharuch,Gujarat,2017,kharif,29.32046728971963,1126.71,69.90728971962616,3.046401869158879,214
Bharuch,Gujarat,2017,rabi,25.37862637362637,45.06999999999999,41.54093406593407,1.8172527472527473,182
Bhagalpur,Bihar,2016,winter,18.87183333333333,16.919999999999998,57.92583333333334,1.5530000000000002,120
Bhagalpur,Bihar,2016,summer,32.404392523364486,247.72999999999996,34.827476635514024,2.3186915887850468,107
Bhagalpur,Bihar,2016,kharif,30.22504672897196,1300.48,67.8188785046729,2.0718691588785045,214
Bhagalpur,Bihar,2016,rabi,21.73327868852459,79.38000000000001,56.47721311475411,1.5981420765027325,183
Bhatinda,Punjab,2019,winter,14.809833333333332,85.24000000000001,50.558749999999996,1.4671666666666667,120
Bhatinda,Punjab,2019,summer,29.49233644859813,82.65,31.3614953271028,1.8939252336448598,107
Bhatinda,Punjab,2019,kharif,31.88490654205608,425.63,45.01766355140187,1.8611682242990653,214
Bhatinda,Punjab,2019,rabi,17.665604395604397,99.7,48.69681318681319,1.4914285714285718,182
Bhavnagar,Gujarat,2016,winter,22.96425,0.0,35.221000000000004,1.859333333333333,120
Bhavnagar,Gujarat,2016,summer,33.10785046728972,1.28,34.40943925233645,3.1904672897196256,107
Bhavnagar,Gujarat,2016,kharif,30.508785046728978,610.31,60.13514018691589,3.1481308411214957,214
Bhavnagar,Gujarat,2016,rabi,24.743169398907103,59.17,39.371147540983614,1.859726775956284,183
Bharatpur,Rajasthan,2017,winter,18.021583333333336,25.11,36.35525,1.5153333333333334,120
Bharatpur,Rajasthan,2017,summer,32.37271028037383,56.2,22.705327102803732,2.321028037383177,107
Bharatpur,Rajasthan,2017,kharif,32.24915887850467,446.69,43.156728971962615,2.193878504672897,214
Bharatpur,Rajasthan,2017,rabi,20.744890109890108,39.25,35.03280219780219,1.5430219780219778,182
Bhatinda,Punjab,2020,winter,14.807083333333333,93.21000000000001,52.26891666666666,1.4954999999999998,120
Bhatinda,Punjab,2020,summer,27.70766355140187,166.93999999999997,46.36943925233645,1.8063551401869162,107
Bhatinda,Punjab,2020,kharif,31.480841121495324,405.53999999999996,45.64556074766355,1.8000934579439254,214
Bhatinda,Punjab,2020,rabi,17.786229508196723,180.54000000000002,49.335191256830605,1.504207650273224,183
Bhatinda,Punjab,2015,winter,16.580083333333334,35.33,37.35575000000001,1.4809166666666664,120
Bhatinda,Punjab,2015,summer,28.85644859813084,153.92000000000002,37.529158878504674,1.9217757009345795,107
Bhatinda,Punjab,2015,kharif,31.216401869158876,436.4,43.39934579439253,1.8866355140186917,214
Bhatinda,Punjab,2015,rabi,18.92945054945055,111.99999999999999,40.81818681318682,1.473626373626374,182
Bhatinda,Punjab,2016,winter,17.78383333333333,10.39,27.053166666666666,1.3940833333333336,120
Bhatinda,Punjab,2016,summer,31.147850467289718,87.24000000000002,27.701214953271034,2.1099065420560748,107
Bhatinda,Punjab,2016,kharif,32.483271028037386,375.08,39.30121495327102,1.8548598130841123,214
Bhatinda,Punjab,2016,rabi,20.523715846994538,40.26,28.76901639344262,1.4083606557377046,183
Bhilwara,Rajasthan,2015,winter,18.232666666666667,11.21,33.317750000000004,1.6797499999999999,120
Bhilwara,Rajasthan,2015,summer,29.025140186915888,100.26,34.76971962616822,2.7532710280373833,107
Bhilwara,Rajasthan,2015,kharif,29.395841121495323,456.19,49.27570093457943,2.7404672897196263,214
Bhilwara,Rajasthan,2015,rabi,20.417472527472526,57.08,35.386978021978024,1.7296703296703295,182
Bhilwara,Rajasthan,2019,winter,16.591416666666667,19.259999999999998,50.53666666666666,1.6699999999999997,120
Bhilwara,Rajasthan,2019,summer,29.96831775700935,36.87,25.33336448598131,2.676168224299065,107
Bhilwara,Rajasthan,2019,kharif,29.038457943925234,876.18,58.44004672897196,2.490514018691589,214
Bhilwara,Rajasthan,2019,rabi,18.847032967032966,31.82,50.07703296703297,1.6563186813186817,182
Bhatinda,Punjab,2017,winter,16.3025,68.44,39.75,1.3814166666666667,120
Bhatinda,Punjab,2017,summer,30.86869158878505,68.64999999999999,25.60570093457944,1.932523364485981,107
Bhatinda,Punjab,2017,kharif,32.24257009345794,379.07,38.42897196261682,1.867943925233645,214
Bhatinda,Punjab,2017,rabi,19.457472527472525,82.22,35.261538461538464,1.3785714285714283,182
Bharatpur,Rajasthan,2019,winter,16.547583333333332,43.559999999999995,52.258916666666664,1.45825,120
Bharatpur,Rajasthan,2019,summer,31.482616822429904,31.94,25.137850467289724,2.170747663551402,107
Bharatpur,Rajasthan,2019,kharif,31.528971962616822,674.0699999999999,51.97803738317756,2.0261214953271027,214
Bharatpur,Rajasthan,2019,rabi,19.064120879120882,58.06,51.600989010989,1.4842307692307692,182
Bharuch,Gujarat,2020,winter,22.678250000000002,29.799999999999997,52.689416666666666,1.9846666666666666,120
Bharuch,Gujarat,2020,summer,31.36429906542056,193.46000000000004,46.099345794392526,2.7893457943925233,107
Bharuch,Gujarat,2020,kharif,29.598271028037388,1672.2199999999998,71.5873831775701,2.695046728971963,214
Bharuch,Gujarat,2020,rabi,24.168633879781417,57.080000000000005,54.791038251366125,1.9519672131147543,183
Bhavnagar,Gujarat,2018,winter,23.710249999999995,0.01,29.97533333333333,1.7667499999999998,120
Bhavnagar,Gujarat,2018,summer,33.20897196261682,3.7399999999999998,32.462990654205605,3.072242990654205,107
Bhavnagar,Gujarat,2018,kharif,30.956495327102807,518.9000000000001,55.96322429906542,3.170093457943925,214
Bhavnagar,Gujarat,2018,rabi,25.63620879120879,1.1,32.55357142857143,1.7991208791208795,182
Bhind,Madhya Pradesh,2020,winter,17.198916666666666,68.43,47.94691666666667,1.5013333333333336,120
Bhind,Madhya Pradesh,2020,summer,30.381214953271034,85.45,34.66775700934579,2.0217757009345796,107
Bhind,Madhya Pradesh,2020,kharif,31.580747663551406,530.47,49.69280373831776,2.0585981308411214,214
Bhind,Madhya Pradesh,2020,rabi,20.075573770491804,95.00999999999999,45.87972677595627,1.4916393442622953,183
Bhilwara,Rajasthan,2018,winter,18.83125,0.28,27.232333333333333,1.5260833333333332,120
Bhilwara,Rajasthan,2018,summer,31.203457943925233,9.09,21.489626168224298,2.9929906542056073,107
Bhilwara,Rajasthan,2018,kharif,29.366542056074767,470.74,49.665327102803744,2.801869158878505,214
Bhilwara,Rajasthan,2018,rabi,21.101703296703295,0.9900000000000001,28.857307692307693,1.6506043956043954,182
Bhind,Madhya Pradesh,2016,winter,19.016750000000002,5.2700000000000005,32.217999999999996,1.4199166666666667,120
Bhind,Madhya Pradesh,2016,summer,33.40579439252337,50.690000000000005,22.560934579439255,2.1739252336448596,107
Bhind,Madhya Pradesh,2016,kharif,31.606962616822432,717.74,52.340280373831774,2.0208878504672896,214
Bhind,Madhya Pradesh,2016,rabi,21.747322404371587,34.04,33.95770491803279,1.4762295081967218,183
Bhilwara,Rajasthan,2017,winter,18.37908333333333,15.98,32.21308333333333,1.6909166666666666,120
Bhilwara,Rajasthan,2017,summer,30.278691588785044,57.37,25.745140186915886,2.884299065420561,107
Bhilwara,Rajasthan,2017,kharif,29.395654205607478,531.43,50.95214953271027,2.700233644859813,214
Bhilwara,Rajasthan,2017,rabi,20.86346153846154,26.22,30.933296703296705,1.746208791208791,182
Bhilwara,Rajasthan,2020,winter,17.030083333333334,8.25,45.82441666666667,1.6004166666666668,120
Bhilwara,Rajasthan,2020,summer,29.12252336448598,77.56999999999998,32.9207476635514,2.527757009345794,107
Bhilwara,Rajasthan,2020,kharif,29.545093457943924,576.59,54.44294392523365,2.455841121495327,214
Bhilwara,Rajasthan,2020,rabi,19.350928961748636,36.519999999999996,45.76721311475411,1.6503825136612025,183
Bhopal,Madhya Pradesh,2015,winter,19.143916666666662,44.64,47.47891666666667,1.6911666666666667,120
Bhopal,Madhya Pradesh,2015,summer,30.47392523364486,170.92000000000002,33.51196261682243,2.8433644859813083,107
Bhopal,Madhya Pradesh,2015,kharif,28.70873831775701,1220.21,59.365046728971976,2.8899532710280376,214
Bhopal,Madhya Pradesh,2015,rabi,20.93686813186813,107.27000000000001,49.72978021978022,1.6903296703296702,182
Bhavnagar,Gujarat,2020,winter,20.54916666666667,14.120000000000001,55.8675,2.059083333333333,120
Bhavnagar,Gujarat,2020,summer,32.05364485981308,152.74,37.16214953271028,2.7754205607476634,107
Bhavnagar,Gujarat,2020,kharif,30.362336448598125,1072.96,65.05775700934579,2.7456542056074764,214
Bhavnagar,Gujarat,2020,rabi,22.7483606557377,47.61,54.91994535519126,2.0398360655737706,183
Bhavnagar,Gujarat,2017,winter,22.438499999999998,9.239999999999998,39.33291666666667,2.0328333333333335,120
Bhavnagar,Gujarat,2017,summer,32.37682242990655,59.519999999999996,33.77457943925234,3.1179439252336443,107
Bhavnagar,Gujarat,2017,kharif,30.260467289719625,833.64,61.521261682242994,3.0620093457943924,214
Bhavnagar,Gujarat,2017,rabi,24.3784065934066,24.940000000000005,40.628956043956045,2.0201098901098904,182
Bhind,Madhya Pradesh,2018,winter,18.24341666666667,4.39,39.230916666666666,1.4285833333333335,120
Bhind,Madhya Pradesh,2018,summer,32.928411214953265,69.42999999999999,22.780093457943924,2.1746728971962614,107
Bhind,Madhya Pradesh,2018,kharif,31.00247663551402,936.46,55.932009345794384,2.235233644859813,214
Bhind,Madhya Pradesh,2018,rabi,20.85879120879121,7.729999999999999,40.991373626373615,1.4707142857142859,182
Bharuch,Gujarat,2019,winter,22.714499999999997,24.41,51.708333333333336,2.05675,120
Bharuch,Gujarat,2019,summer,31.396168224299064,100.26,43.18289719626168,3.0475700934579435,107
Bharuch,Gujarat,2019,kharif,29.303224299065416,1728.4699999999998,72.39126168224298,3.154252336448598,214
Bharuch,Gujarat,2019,rabi,24.182637362637358,79.71,53.87565934065933,2.0162087912087907,182
Bhopal,Madhya Pradesh,2018,winter,19.555166666666665,9.48,38.65983333333334,1.5152499999999998,120
